"Genus","Species","Subspecies","Strain","Status","LPSN_ID","address","Domain","Phylum","Class","Order","Family","Genus"
"Almyronema","epifaneia",NA,"MCC 5313; S6","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",45020,"https://lpsn.dsmz.de/species/almyronema-epifaneia","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Almyronema"
"Euryhalinema","mangrovii",NA,"AP9F; MCC 3171","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",19924,"https://lpsn.dsmz.de/species/euryhalinema-mangrovii","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Euryhalinema"
"Euryhalinema","pallustris",NA,"AP3; MCC 3172","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",31582,"https://lpsn.dsmz.de/species/euryhalinema-pallustris","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Euryhalinema"
"Euryhalinema","shahuense",NA,"HBI SH20220602; SH02","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",44292,"https://lpsn.dsmz.de/species/euryhalinema-shahuense","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Euryhalinema"
"Gibliniella","alaskaensis",NA,"CBFS A-114-1; L31","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",3563,"https://lpsn.dsmz.de/species/gibliniella-alaskaensis","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Gibliniella"
"Gibliniella","gelatinosa",NA,"LEGE 181224; PO T5206","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",64522,"https://lpsn.dsmz.de/species/gibliniella-gelatinosa","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Gibliniella"
"Haloleptolyngbya","alcalis",NA,"B 400040749; KR 2005/106; UTEX BZZ879","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",6565,"https://lpsn.dsmz.de/species/haloleptolyngbya-alcalis","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Haloleptolyngbya"
"Haloleptolyngbya","elongata",NA,"PMC 893.15","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",6662,"https://lpsn.dsmz.de/species/haloleptolyngbya-elongata","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Haloleptolyngbya"
"Haloleptolyngbya","lusitanica",NA,"AZB 4585; LMECYA 079","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",46695,"https://lpsn.dsmz.de/species/haloleptolyngbya-lusitanica","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Haloleptolyngbya"
"Halomicronema","excentricum",NA,"TFEP1","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",800999,"https://lpsn.dsmz.de/species/halomicronema-excentricum","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Halomicronema"
"Halomicronema","metazoicum",NA,"Deposited and maintained at the Culture Collection of the Coastal Marine Environment; IAMC-CNR ITAC101; ITAC101; p","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",6741,"https://lpsn.dsmz.de/species/halomicronema-metazoicum","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Halomicronema"
"Leptoelongatus","litoralis",NA,"AP25; MCC 3170","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",26501,"https://lpsn.dsmz.de/species/leptoelongatus-litoralis","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Leptoelongatus"
"Marileptolyngbya","sina",NA,"CCTCC M 2015061","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",7975,"https://lpsn.dsmz.de/species/marileptolyngbya-sina","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Marileptolyngbya"
"Nodosilinea","alaskaensis",NA,"CBFS A-113-1; L32","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",15154,"https://lpsn.dsmz.de/species/nodosilinea-alaskaensis","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Nodosilinea"
"Nodosilinea","bijugata",NA,"Kovácik 1986 ⁄ 5a","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name",6944,"https://lpsn.dsmz.de/species/nodosilinea-bijugata","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Nodosilinea"
"Nodosilinea","chupicuarensis",NA,"MEXU 4813","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",20695,"https://lpsn.dsmz.de/species/nodosilinea-chupicuarensis","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Nodosilinea"
"Nodosilinea","cocleata",NA,"Ru1-11; RYU A0060","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",55105,"https://lpsn.dsmz.de/species/nodosilinea-cocleata","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Nodosilinea"
"Nodosilinea","conica",NA,"BRY 37708","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",16791,"https://lpsn.dsmz.de/species/nodosilinea-conica","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Nodosilinea"
"Nodosilinea","epilithica",NA,"BRY 37707","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",16792,"https://lpsn.dsmz.de/species/nodosilinea-epilithica","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Nodosilinea"
"Nodosilinea","hunanensis",NA,"HBI HN201910; HN201910","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",37843,"https://lpsn.dsmz.de/species/nodosilinea-hunanensis","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Nodosilinea"
"Nodosilinea","nodulosa",NA,"PCC 7104; UTEX 2910","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name",6586,"https://lpsn.dsmz.de/species/nodosilinea-nodulosa","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Nodosilinea"
"Nodosilinea","radiophila",NA,"CBFS A-83-1; TM S2B","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",29281,"https://lpsn.dsmz.de/species/nodosilinea-radiophila","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Nodosilinea"
"Nodosilinea","ramsarensis",NA,"CBFS A-84-1; KH-S S2.6","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",29304,"https://lpsn.dsmz.de/species/nodosilinea-ramsarensis","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Nodosilinea"
"Nodosilinea","signiensis",NA,"Herbarium of School of Biological Sciences No. 11833; USM 11833; USMFM","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",53220,"https://lpsn.dsmz.de/species/nodosilinea-signiensis","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Nodosilinea"
"Nodosilinea","svalbardensis",NA,"3220; KPABG 3220; LID-610001","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",31583,"https://lpsn.dsmz.de/species/nodosilinea-svalbardensis","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Nodosilinea"
"Nodosilinea","terrestrialis",NA,"Ru4-25; RYU A0066","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",54748,"https://lpsn.dsmz.de/species/nodosilinea-terrestrialis","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Nodosilinea"
"Salileptolyngbya","diazotrophica",NA,"CCTCC M 2017362","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",37371,"https://lpsn.dsmz.de/species/salileptolyngbya-diazotrophica","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Nodosilineaceae","Salileptolyngbya"
"Eurychoronema","bolivianum",NA,"LEGE 231228; PO T5170","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",65044,"https://lpsn.dsmz.de/species/eurychoronema-bolivianum","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","NodosilinealesNoFamily","Eurychoronema"
"Lagosinema","tenue",NA,"BRY 37768; NGPC151","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",37367,"https://lpsn.dsmz.de/species/lagosinema-tenue","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Persinemataceae","Lagosinema"
"Persinema","corticola",NA,"FFKU- ACRSD 3; THNHM P-2024-0074","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",67177,"https://lpsn.dsmz.de/species/persinema-corticola","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Persinemataceae","Persinema"
"Persinema","komarekii",NA,"CBFS A-88-1; TM S1.","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",6636,"https://lpsn.dsmz.de/species/persinema-komarekii","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Persinemataceae","Persinema"
"Xomosiella","audyi",NA,"CBFS A-260; CCALA 10344","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",68551,"https://lpsn.dsmz.de/species/xomosiella-audyi","Bacteria","Cyanobacteriota","Chroococcophyceae","Nodosilineales","Persinemataceae","Xomosiella"
"Amphiheterocytum","lacustre",NA,"CCIBt 3622; SP 469314","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",6650,"https://lpsn.dsmz.de/species/amphiheterocytum-lacustre","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Amphiheterocytum"
"Anabaena","abnormis",NA,"in Inst. Limnologiae, Sect, Sibir. Acad. sci. URSS","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",43902,"https://lpsn.dsmz.de/species/anabaena-abnormis","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","aequalis","anomala",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name",55943,"https://lpsn.dsmz.de/form/anabaena-aequalis-anomala","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","aerophila",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",49162,"https://lpsn.dsmz.de/species/anabaena-aerophila","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","aeruginosa",NA,"237 b","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",31858,"https://lpsn.dsmz.de/species/anabaena-aeruginosa","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","affinis","holsatica",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name",55616,"https://lpsn.dsmz.de/variety/anabaena-affinis-holsatica","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","affinis","intermedia",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name",56243,"https://lpsn.dsmz.de/variety/anabaena-affinis-intermedia","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","affinis","minor",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name",52013,"https://lpsn.dsmz.de/form/anabaena-affinis-minor","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","affinis","minor",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name",51019,"https://lpsn.dsmz.de/variety/anabaena-affinis-minor","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","affinis","tenuis",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name",55890,"https://lpsn.dsmz.de/form/anabaena-affinis-tenuis","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","alatospora",NA,"M. 11","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",51344,"https://lpsn.dsmz.de/species/anabaena-alatospora","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","ambigua","longispora","Departmento Botanico Universitatis Allahabad Num. L. 25","Variety; new variety; validly published under the ICN (Botanical Code); correct name",42023,"https://lpsn.dsmz.de/variety/anabaena-ambigua-longispora","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","ambigua","unispora","SP 123857","Variety; new variety; validly published under the ICN (Botanical Code); correct name",40444,"https://lpsn.dsmz.de/variety/anabaena-ambigua-unispora","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","anisococca",NA,NA,"Species; nom. nov.; validly published under the ICN (Botanical Code); correct name",50606,"https://lpsn.dsmz.de/species/anabaena-anisococca","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","arctica","cylindrospora",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name",55061,"https://lpsn.dsmz.de/form/anabaena-arctica-cylindrospora","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","arctica","ovospora",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name",55051,"https://lpsn.dsmz.de/form/anabaena-arctica-ovospora","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","arctica","recta",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name",55597,"https://lpsn.dsmz.de/variety/anabaena-arctica-recta","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","arctica","spiroides",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name",55598,"https://lpsn.dsmz.de/variety/anabaena-arctica-spiroides","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","aspera",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",44098,"https://lpsn.dsmz.de/species/anabaena-aspera","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","augstumalis","longispora",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name",56136,"https://lpsn.dsmz.de/variety/anabaena-augstumalis-longispora","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","augstumalis","tenuis",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name",56170,"https://lpsn.dsmz.de/variety/anabaena-augstumalis-tenuis","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","australica","constricta",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name",52042,"https://lpsn.dsmz.de/variety/anabaena-australica-constricta","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","austroafricana",NA,"A2053","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",29390,"https://lpsn.dsmz.de/species/anabaena-austroafricana","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","azotica",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",7099,"https://lpsn.dsmz.de/species/anabaena-azotica","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","batophora",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",44099,"https://lpsn.dsmz.de/species/anabaena-batophora","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","belmontica",NA,"KW 101","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",41998,"https://lpsn.dsmz.de/species/anabaena-belmontica","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","bergii","limnetica","Figure 4-5 in Plate 2","Variety; new variety; validly published under the ICN (Botanical Code); correct name",56043,"https://lpsn.dsmz.de/variety/anabaena-bergii-limnetica","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","berkeleyana",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name",53178,"https://lpsn.dsmz.de/species/anabaena-berkeleyana","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","bernardinensis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",49886,"https://lpsn.dsmz.de/species/anabaena-bernardinensis","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","bispora",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",45197,"https://lpsn.dsmz.de/species/anabaena-bispora","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","bolochonceviana",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",51662,"https://lpsn.dsmz.de/species/anabaena-bolochonceviana","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","bolochonzewii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",44311,"https://lpsn.dsmz.de/species/anabaena-bolochonzewii","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","bonariensis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",49901,"https://lpsn.dsmz.de/species/anabaena-bonariensis","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","borealis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",50523,"https://lpsn.dsmz.de/species/anabaena-borealis","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","bornetiana",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",50860,"https://lpsn.dsmz.de/species/anabaena-bornetiana","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","broomei",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name",52253,"https://lpsn.dsmz.de/species/anabaena-broomei","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","californica","subconstricta",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name",55893,"https://lpsn.dsmz.de/form/anabaena-californica-subconstricta","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","carmichaelii",NA,"A2054","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",29368,"https://lpsn.dsmz.de/species/anabaena-carmichaelii","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","catenula","africana",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name",50064,"https://lpsn.dsmz.de/variety/anabaena-catenula-africana","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","catenula","americana",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name",52744,"https://lpsn.dsmz.de/variety/anabaena-catenula-americana","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","cavanillesiana",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",43407,"https://lpsn.dsmz.de/species/anabaena-cavanillesiana","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","circinalis","crassa",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name",56237,"https://lpsn.dsmz.de/variety/anabaena-circinalis-crassa","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","circinalis","spiralis","no figure","Form; new form; validly published under the ICN (Botanical Code); correct name",42033,"https://lpsn.dsmz.de/form/anabaena-circinalis-spiralis","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","codicola",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",46759,"https://lpsn.dsmz.de/species/anabaena-codicola","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","constricta","minima","B; Tab. I. Fig. 8. A","Form; new form; validly published under the ICN (Botanical Code); correct name",53144,"https://lpsn.dsmz.de/form/anabaena-constricta-minima","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","contorta",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",49907,"https://lpsn.dsmz.de/species/anabaena-contorta","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","cupressaphila",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",48689,"https://lpsn.dsmz.de/species/anabaena-cupressaphila","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","cylindrica","fertilissima","Al. 123","Variety; new variety; validly published under the ICN (Botanical Code); correct name",44409,"https://lpsn.dsmz.de/variety/anabaena-cylindrica-fertilissima","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","cylindrica","limnicola",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name",52879,"https://lpsn.dsmz.de/form/anabaena-cylindrica-limnicola","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","cylindrica","marchica",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name",55627,"https://lpsn.dsmz.de/variety/anabaena-cylindrica-marchica","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","cylindrica","punctata",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name",52181,"https://lpsn.dsmz.de/variety/anabaena-cylindrica-punctata","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","cylindrospora",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",55118,"https://lpsn.dsmz.de/species/anabaena-cylindrospora","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","delicatissima",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",31860,"https://lpsn.dsmz.de/species/anabaena-delicatissima","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","delicatula","robusta","Figure 13-14","Variety; new variety; validly published under the ICN (Botanical Code); correct name",45503,"https://lpsn.dsmz.de/variety/anabaena-delicatula-robusta","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","depressa",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name",50812,"https://lpsn.dsmz.de/species/anabaena-depressa","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","desikacharyensis",NA,"Vasishta 4332","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",51331,"https://lpsn.dsmz.de/species/anabaena-desikacharyensis","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","discoidea",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name",50517,"https://lpsn.dsmz.de/species/anabaena-discoidea","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","duplooyae",NA,"Tabula nostra I, II, III","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",44128,"https://lpsn.dsmz.de/species/anabaena-duplooyae","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","echinospora",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",49768,"https://lpsn.dsmz.de/species/anabaena-echinospora","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","elegans",NA,"SP 123861","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",40418,"https://lpsn.dsmz.de/species/anabaena-elegans","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","ellipsoidea",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name",37454,"https://lpsn.dsmz.de/species/anabaena-ellipsoidea","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","elliptica",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",47323,"https://lpsn.dsmz.de/species/anabaena-elliptica","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","elongata",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",44120,"https://lpsn.dsmz.de/species/anabaena-elongata","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","epiphytica",NA,"1947","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",31861,"https://lpsn.dsmz.de/species/anabaena-epiphytica","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","felisii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name",48699,"https://lpsn.dsmz.de/species/anabaena-felisii","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","fertilissima","minor","Figure 76","Form; new form; validly published under the ICN (Botanical Code); correct name",55802,"https://lpsn.dsmz.de/form/anabaena-fertilissima-minor","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","flosaquae","gracilis",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name",56028,"https://lpsn.dsmz.de/variety/anabaena-flosaquae-gracilis","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
"Anabaena","flosaquae","intermedia",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name",55038,"https://lpsn.dsmz.de/variety/anabaena-flosaquae-intermedia","Bacteria","Cyanobacteriota","Chroococcophyceae","Nostocales","Aphanizomenaceae","Anabaena"
