"Genus","Species","Subspecies","Strain","Status","LPSN_ID","address"
"Spirulina","magnifica",NA,"80","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","27476","https://lpsn.dsmz.de/species/spirulina-magnifica"
"Spirulina","major",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","6832","https://lpsn.dsmz.de/species/spirulina-major"
"Spirulina","margaritae",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49585","https://lpsn.dsmz.de/species/spirulina-margaritae"
"Spirulina","mariae",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","46767","https://lpsn.dsmz.de/species/spirulina-mariae"
"Spirulina","massartii",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","46463","https://lpsn.dsmz.de/species/spirulina-massartii"
"Spirulina","maxima",NA,"Figure 6,7,8","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","45748","https://lpsn.dsmz.de/species/spirulina-maxima"
"Spirulina","meneghiniana","crassa","deposited in the herbarium of the Department of Botany, Ranchi University, Ranchi, Bihar, under No. D.M./21","Variety; new variety; validly published under the ICN (Botanical Code); correct name","56038","https://lpsn.dsmz.de/variety/spirulina-meneghiniana-crassa"
"Spirulina","meneghiniana","minor","Figure 1045","Form; new form; validly published under the ICN (Botanical Code); correct name","55847","https://lpsn.dsmz.de/form/spirulina-meneghiniana-minor"
"Spirulina","minima",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49117","https://lpsn.dsmz.de/species/spirulina-minima"
"Spirulina","naegelii",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","38653","https://lpsn.dsmz.de/species/spirulina-naegelii"
"Spirulina","neumannii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","47294","https://lpsn.dsmz.de/species/spirulina-neumannii"
"Spirulina","nodosa",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51390","https://lpsn.dsmz.de/species/spirulina-nodosa"
"Spirulina","platensis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","12229","https://lpsn.dsmz.de/species/spirulina-platensis"
"Spirulina","princeps",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","41482","https://lpsn.dsmz.de/species/spirulina-princeps"
"Spirulina","regis",NA,"LG Hoffmann 1609","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","40405","https://lpsn.dsmz.de/species/spirulina-regis"
"Spirulina","robusta",NA,"Tabula nostra IV","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","44136","https://lpsn.dsmz.de/species/spirulina-robusta"
"Spirulina","rosea",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49612","https://lpsn.dsmz.de/species/spirulina-rosea"
"Spirulina","schroederi",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","40427","https://lpsn.dsmz.de/species/spirulina-schroederi"
"Spirulina","sigmoidea",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51392","https://lpsn.dsmz.de/species/spirulina-sigmoidea"
"Spirulina","socialis",NA,"2162a","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","44075","https://lpsn.dsmz.de/species/spirulina-socialis"
"Spirulina","spirulinoides",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","52272","https://lpsn.dsmz.de/species/spirulina-spirulinoides"
"Spirulina","stagnicola",NA,"Figure 3","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49469","https://lpsn.dsmz.de/species/spirulina-stagnicola"
"Spirulina","subsalsa","crassior",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","38162","https://lpsn.dsmz.de/variety/spirulina-subsalsa-crassior"
"Spirulina","subsalsa","genuina",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50125","https://lpsn.dsmz.de/form/spirulina-subsalsa-genuina"
"Spirulina","subsalsa","minor","J. Leonard 3827 (BR)","Form; new form; validly published under the ICN (Botanical Code); correct name","42026","https://lpsn.dsmz.de/form/spirulina-subsalsa-minor"
"Spirulina","subsalsa","oceanica",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50124","https://lpsn.dsmz.de/form/spirulina-subsalsa-oceanica"
"Spirulina","subsalsa","versicolor",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","55869","https://lpsn.dsmz.de/form/spirulina-subsalsa-versicolor"
"Spirulina","supersalsa",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51395","https://lpsn.dsmz.de/species/spirulina-supersalsa"
"Spirulina","tenerrima",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","47361","https://lpsn.dsmz.de/species/spirulina-tenerrima"
"Spirulina","tenuissima","salina",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","51523","https://lpsn.dsmz.de/variety/spirulina-tenuissima-salina"
"Spirulina","vaginata",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","66627","https://lpsn.dsmz.de/species/spirulina-vaginata"
"Spirulina","versicolor",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","50906","https://lpsn.dsmz.de/species/spirulina-versicolor"
"Spirulina","weissii",NA,"Field Museum","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","41324","https://lpsn.dsmz.de/species/spirulina-weissii"
"Thermospirulina","andreolii",NA,"ETS-09; PAD A000839","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","20680","https://lpsn.dsmz.de/species/thermospirulina-andreolii"
"Amphithrix","janthina","fuscescens","no figure","Form; new form; validly published under the ICN (Botanical Code); correct name","55975","https://lpsn.dsmz.de/form/amphithrix-janthina-fuscescens"
"Amphithrix","janthina","torulosa",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50253","https://lpsn.dsmz.de/variety/amphithrix-janthina-torulosa"
"Amphithrix","violacea","aeruginea","no figure","Form; new form; validly published under the ICN (Botanical Code); correct name","54914","https://lpsn.dsmz.de/form/amphithrix-violacea-aeruginea"
"Heteroleibleinia","affixa",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","26912","https://lpsn.dsmz.de/species/heteroleibleinia-affixa"
"Heteroleibleinia","akkeshiensis",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","38514","https://lpsn.dsmz.de/species/heteroleibleinia-akkeshiensis"
"Heteroleibleinia","aquaedulcis",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","27367","https://lpsn.dsmz.de/species/heteroleibleinia-aquaedulcis"
"Heteroleibleinia","brevissima",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","26913","https://lpsn.dsmz.de/species/heteroleibleinia-brevissima"
"Heteroleibleinia","chaetomorphae",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","26914","https://lpsn.dsmz.de/species/heteroleibleinia-chaetomorphae"
"Heteroleibleinia","epiphytica",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","29404","https://lpsn.dsmz.de/species/heteroleibleinia-epiphytica"
"Heteroleibleinia","erecta",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","26916","https://lpsn.dsmz.de/species/heteroleibleinia-erecta"
"Heteroleibleinia","gardneri",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","26918","https://lpsn.dsmz.de/species/heteroleibleinia-gardneri"
"Heteroleibleinia","infixa",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","26919","https://lpsn.dsmz.de/species/heteroleibleinia-infixa"
"Heteroleibleinia","koreana",NA,"Figure 1","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","27369","https://lpsn.dsmz.de/species/heteroleibleinia-koreana"
"Heteroleibleinia","kossinskajae",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","26920","https://lpsn.dsmz.de/species/heteroleibleinia-kossinskajae"
"Heteroleibleinia","kuetzingii",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","26405","https://lpsn.dsmz.de/species/heteroleibleinia-kuetzingii"
"Heteroleibleinia","kwangsiensis",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","27370","https://lpsn.dsmz.de/species/heteroleibleinia-kwangsiensis"
"Heteroleibleinia","leptonema",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","26922","https://lpsn.dsmz.de/species/heteroleibleinia-leptonema"
"Heteroleibleinia","maior",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","27371","https://lpsn.dsmz.de/species/heteroleibleinia-maior"
"Heteroleibleinia","mesotricha",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","26923","https://lpsn.dsmz.de/species/heteroleibleinia-mesotricha"
"Heteroleibleinia","pithophorae",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","26925","https://lpsn.dsmz.de/species/heteroleibleinia-pithophorae"
"Heteroleibleinia","profunda",NA,"FCME PAP3221","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","39141","https://lpsn.dsmz.de/species/heteroleibleinia-profunda"
"Heteroleibleinia","purpurascens",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","26926","https://lpsn.dsmz.de/species/heteroleibleinia-purpurascens"
"Heteroleibleinia","pusilla",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","31451","https://lpsn.dsmz.de/species/heteroleibleinia-pusilla"
"Heteroleibleinia","rigidula",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","8005","https://lpsn.dsmz.de/species/heteroleibleinia-rigidula"
"Heteroleibleinia","subhormoides",NA,"Figure 2","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","27372","https://lpsn.dsmz.de/species/heteroleibleinia-subhormoides"
"Heteroleibleinia","thornensis",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","26927","https://lpsn.dsmz.de/species/heteroleibleinia-thornensis"
"Heteroleibleinia","ucrainica",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","26928","https://lpsn.dsmz.de/species/heteroleibleinia-ucrainica"
"Petrachloros","mirabilis",NA,"COI 99798; ULC 683","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","26382","https://lpsn.dsmz.de/species/petrachloros-mirabilis"
"Ciimarium","marinum",NA,"LEGE 11466; PO T4784","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","45019","https://lpsn.dsmz.de/species/ciimarium-marinum"
"Parasynechococcus","marenigrum",NA,"CBFS A-94-1; WH 8102","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","65671","https://lpsn.dsmz.de/species/parasynechococcus-marenigrum"
"Prochlorococcus","marinus",NA,"CBFS A-122-1; MIT 9313","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","45116","https://lpsn.dsmz.de/species/prochlorococcus-marinus"
"Hypheothrix","acutissima",NA,"1271 a","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49588","https://lpsn.dsmz.de/species/hypheothrix-acutissima"
"Hypheothrix","aeruginea","pallida",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","51127","https://lpsn.dsmz.de/form/hypheothrix-aeruginea-pallida"
"Hypheothrix","aeruginea","thermalis",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50287","https://lpsn.dsmz.de/form/hypheothrix-aeruginea-thermalis"
"Hypheothrix","affinis",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","46866","https://lpsn.dsmz.de/species/hypheothrix-affinis"
"Hypheothrix","aikenensis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51567","https://lpsn.dsmz.de/species/hypheothrix-aikenensis"
"Hypheothrix","arenaria",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","46859","https://lpsn.dsmz.de/species/hypheothrix-arenaria"
"Hypheothrix","bosniaca",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","46860","https://lpsn.dsmz.de/species/hypheothrix-bosniaca"
"Hypheothrix","bullosa",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51569","https://lpsn.dsmz.de/species/hypheothrix-bullosa"
"Hypheothrix","calcicola","symplociformis",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50145","https://lpsn.dsmz.de/variety/hypheothrix-calcicola-symplociformis"
"Hypheothrix","calcicola","violacea",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50146","https://lpsn.dsmz.de/variety/hypheothrix-calcicola-violacea"
"Hypheothrix","calida",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","46867","https://lpsn.dsmz.de/species/hypheothrix-calida"
"Hypheothrix","coriacea","meneghinii",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50110","https://lpsn.dsmz.de/form/hypheothrix-coriacea-meneghinii"
"Hypheothrix","coriacea","parietina",NA,"Form; new form, nom. rev.; validly published under the ICN (Botanical Code); correct name","50107","https://lpsn.dsmz.de/form/hypheothrix-coriacea-parietina"
"Hypheothrix","cyanea",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","47249","https://lpsn.dsmz.de/species/hypheothrix-cyanea"
"Hypheothrix","delicatissima",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","46868","https://lpsn.dsmz.de/species/hypheothrix-delicatissima"
"Hypheothrix","fonticola",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","41478","https://lpsn.dsmz.de/species/hypheothrix-fonticola"
"Hypheothrix","fuscoviolacea",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","50300","https://lpsn.dsmz.de/species/hypheothrix-fuscoviolacea"
"Hypheothrix","gloeophila",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49595","https://lpsn.dsmz.de/species/hypheothrix-gloeophila"
"Hypheothrix","herbacea",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51556","https://lpsn.dsmz.de/species/hypheothrix-herbacea"
"Hypheothrix","heufleri",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","39928","https://lpsn.dsmz.de/species/hypheothrix-heufleri"
"Hypheothrix","hinnulea",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","53666","https://lpsn.dsmz.de/species/hypheothrix-hinnulea"
"Hypheothrix","jadertina",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","52906","https://lpsn.dsmz.de/species/hypheothrix-jadertina"
"Hypheothrix","jassaensis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","38598","https://lpsn.dsmz.de/species/hypheothrix-jassaensis"
"Hypheothrix","lardacea",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","47312","https://lpsn.dsmz.de/species/hypheothrix-lardacea"
"Hypheothrix","lateritia","calcarea",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50358","https://lpsn.dsmz.de/variety/hypheothrix-lateritia-calcarea"
"Hypheothrix","lateritia","kermesina",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50359","https://lpsn.dsmz.de/variety/hypheothrix-lateritia-kermesina"
"Hypheothrix","lateritia","lyngbyacea",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50108","https://lpsn.dsmz.de/form/hypheothrix-lateritia-lyngbyacea"
"Hypheothrix","lateritia","rosea",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50357","https://lpsn.dsmz.de/variety/hypheothrix-lateritia-rosea"
"Hypheothrix","lateritia","subaeruginea",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50147","https://lpsn.dsmz.de/variety/hypheothrix-lateritia-subaeruginea"
"Hypheothrix","lateritia","subtilis",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50360","https://lpsn.dsmz.de/variety/hypheothrix-lateritia-subtilis"
"Hypheothrix","lateritia","symplocoides",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50148","https://lpsn.dsmz.de/variety/hypheothrix-lateritia-symplocoides"
"Hypheothrix","lateritia","variegata",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50149","https://lpsn.dsmz.de/variety/hypheothrix-lateritia-variegata"
"Hypheothrix","lenormandiana",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","46882","https://lpsn.dsmz.de/species/hypheothrix-lenormandiana"
"Hypheothrix","litoralis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","52302","https://lpsn.dsmz.de/species/hypheothrix-litoralis"
"Hypheothrix","longiarticulata",NA,"Figure 95 in Plate 10","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","55190","https://lpsn.dsmz.de/species/hypheothrix-longiarticulata"
"Hypheothrix","lutescens","streinzii",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50361","https://lpsn.dsmz.de/variety/hypheothrix-lutescens-streinzii"
"Hypheothrix","minuta",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","46856","https://lpsn.dsmz.de/species/hypheothrix-minuta"
"Hypheothrix","miraculosa",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51554","https://lpsn.dsmz.de/species/hypheothrix-miraculosa"
"Hypheothrix","olivacea",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","47253","https://lpsn.dsmz.de/species/hypheothrix-olivacea"
"Hypheothrix","panniformis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49596","https://lpsn.dsmz.de/species/hypheothrix-panniformis"
"Hypheothrix","porphyromelana",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","46487","https://lpsn.dsmz.de/species/hypheothrix-porphyromelana"
"Hypheothrix","pulvinata","confluens",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50158","https://lpsn.dsmz.de/variety/hypheothrix-pulvinata-confluens"
"Hypheothrix","regeliana","calotrichoides",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50157","https://lpsn.dsmz.de/variety/hypheothrix-regeliana-calotrichoides"
"Hypheothrix","regeliana","crassior",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50113","https://lpsn.dsmz.de/form/hypheothrix-regeliana-crassior"
"Hypheothrix","rufescens","bremiana",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50111","https://lpsn.dsmz.de/form/hypheothrix-rufescens-bremiana"
"Hypheothrix","rufescens","hegetschweileri",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50109","https://lpsn.dsmz.de/form/hypheothrix-rufescens-hegetschweileri"
"Hypheothrix","sauteriana",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","46883","https://lpsn.dsmz.de/species/hypheothrix-sauteriana"
"Hypheothrix","subcontinua",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","50299","https://lpsn.dsmz.de/species/hypheothrix-subcontinua"
"Hypheothrix","subcyanea",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","46861","https://lpsn.dsmz.de/species/hypheothrix-subcyanea"
"Hypheothrix","tenuissima",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","47255","https://lpsn.dsmz.de/species/hypheothrix-tenuissima"
"Hypheothrix","thermalis","continua",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50150","https://lpsn.dsmz.de/variety/hypheothrix-thermalis-continua"
"Hypheothrix","turicensis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","47252","https://lpsn.dsmz.de/species/hypheothrix-turicensis"
"Hypheothrix","viridula",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51573","https://lpsn.dsmz.de/species/hypheothrix-viridula"
"Hypheothrix","vulpina","tumida",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","51563","https://lpsn.dsmz.de/variety/hypheothrix-vulpina-tumida"
"Hypheothrix","zenkeri","viridis",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50112","https://lpsn.dsmz.de/form/hypheothrix-zenkeri-viridis"
"Schizothrix","acuminata",NA,"2013a","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","43477","https://lpsn.dsmz.de/species/schizothrix-acuminata"
"Schizothrix","acutissima",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","43463","https://lpsn.dsmz.de/species/schizothrix-acutissima"
"Schizothrix","aikenensis",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","43944","https://lpsn.dsmz.de/species/schizothrix-aikenensis"
"Schizothrix","anabaenoides",NA,"Cryptogamic Herbarium of Field Museum 7463","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","43859","https://lpsn.dsmz.de/species/schizothrix-anabaenoides"
"Schizothrix","antarctica",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","32295","https://lpsn.dsmz.de/species/schizothrix-antarctica"
"Schizothrix","arenaria","nonconstricta","Figure 4 in Plate 6","Variety; new variety; validly published under the ICN (Botanical Code); correct name","50087","https://lpsn.dsmz.de/variety/schizothrix-arenaria-nonconstricta"
"Schizothrix","arenaria","vermiformis",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56077","https://lpsn.dsmz.de/variety/schizothrix-arenaria-vermiformis"
"Schizothrix","arnottii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51677","https://lpsn.dsmz.de/species/schizothrix-arnottii"
"Schizothrix","atacamensis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","42061","https://lpsn.dsmz.de/species/schizothrix-atacamensis"
"Schizothrix","beccarii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","47355","https://lpsn.dsmz.de/species/schizothrix-beccarii"
"Schizothrix","bioretii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","55146","https://lpsn.dsmz.de/species/schizothrix-bioretii"
"Schizothrix","braunii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","36570","https://lpsn.dsmz.de/species/schizothrix-braunii"
"Schizothrix","calcicola","actiniformis",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56062","https://lpsn.dsmz.de/variety/schizothrix-calcicola-actiniformis"
"Schizothrix","calcicola","amorpha",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56076","https://lpsn.dsmz.de/variety/schizothrix-calcicola-amorpha"
"Schizothrix","calcicola","circinalis",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56088","https://lpsn.dsmz.de/variety/schizothrix-calcicola-circinalis"
"Schizothrix","calcicola","compacta",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56078","https://lpsn.dsmz.de/variety/schizothrix-calcicola-compacta"
"Schizothrix","calcicola","densa",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56079","https://lpsn.dsmz.de/variety/schizothrix-calcicola-densa"
"Schizothrix","calcicola","diffusa",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56087","https://lpsn.dsmz.de/variety/schizothrix-calcicola-diffusa"
"Schizothrix","calcicola","discreta",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56080","https://lpsn.dsmz.de/variety/schizothrix-calcicola-discreta"
"Schizothrix","calcicola","fusca",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56082","https://lpsn.dsmz.de/variety/schizothrix-calcicola-fusca"
"Schizothrix","calcicola","fuscoviridis",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56081","https://lpsn.dsmz.de/variety/schizothrix-calcicola-fuscoviridis"
"Schizothrix","calcicola","glabra",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56089","https://lpsn.dsmz.de/variety/schizothrix-calcicola-glabra"
"Schizothrix","calcicola","glomerulata",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56083","https://lpsn.dsmz.de/variety/schizothrix-calcicola-glomerulata"
"Schizothrix","calcicola","minuta",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56084","https://lpsn.dsmz.de/variety/schizothrix-calcicola-minuta"
"Schizothrix","calcicola","mucosa",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56090","https://lpsn.dsmz.de/variety/schizothrix-calcicola-mucosa"
"Schizothrix","calcicola","nitida",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56091","https://lpsn.dsmz.de/variety/schizothrix-calcicola-nitida"
"Schizothrix","calcicola","olivacea",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56092","https://lpsn.dsmz.de/variety/schizothrix-calcicola-olivacea"
"Schizothrix","calcicola","radiata",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56093","https://lpsn.dsmz.de/variety/schizothrix-calcicola-radiata"
"Schizothrix","calcicola","scabella",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56085","https://lpsn.dsmz.de/variety/schizothrix-calcicola-scabella"
"Schizothrix","calcicola","spiralis",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56094","https://lpsn.dsmz.de/variety/schizothrix-calcicola-spiralis"
"Schizothrix","calcicola","vaginata",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56086","https://lpsn.dsmz.de/variety/schizothrix-calcicola-vaginata"
"Schizothrix","calcicola","vermiformis",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56095","https://lpsn.dsmz.de/variety/schizothrix-calcicola-vermiformis"
"Schizothrix","cavallinesii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","34282","https://lpsn.dsmz.de/species/schizothrix-cavallinesii"
"Schizothrix","cavanillesii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","43457","https://lpsn.dsmz.de/species/schizothrix-cavanillesii"
"Schizothrix","chalybea",NA,NA,"Species; sp. nov., nom. rev.; validly published under the ICN (Botanical Code); correct name","15980","https://lpsn.dsmz.de/species/schizothrix-chalybea"
"Schizothrix","confervae",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","42336","https://lpsn.dsmz.de/species/schizothrix-confervae"
"Schizothrix","constricta",NA,"NY 270","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","34283","https://lpsn.dsmz.de/species/schizothrix-constricta"
"Schizothrix","coriacea","endolithica",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50093","https://lpsn.dsmz.de/variety/schizothrix-coriacea-endolithica"
"Schizothrix","cresswellii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","47417","https://lpsn.dsmz.de/species/schizothrix-cresswellii"
"Schizothrix","cuspidata","glinkae",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56232","https://lpsn.dsmz.de/variety/schizothrix-cuspidata-glinkae"
"Schizothrix","dailyi",NA,"Cryptogamic Herbarium of Field Museum Butler University 881","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","38321","https://lpsn.dsmz.de/species/schizothrix-dailyi"
"Schizothrix","delicatissima","maior",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50054","https://lpsn.dsmz.de/variety/schizothrix-delicatissima-maior"
